device_id,fuel_level,distance_cm,latitude,longitude,speed_kmph,timestamp,received_at
TRUCK-001,374.65805859655586,7.696692750965863,18.612831778246445,73.7766684077247,67.46589546140525,2026-08-01 06:20:22,2026-08-01 06:20:24.920993890
TRUCK-001,374.56632681192633,10.534290699401136,18.612960087181737,73.77641504872291,69.69535295429095,2026-08-01 06:20:23,2026-08-01 06:20:28.978679787
TRUCK-001,374.4716635977309,10.008992978320492,18.612550201473912,73.77778054789422,59.59461802817255,2026-08-01 06:20:24,2026-08-01 06:20:27.798927626
TRUCK-001,374.37533243122334,12.81440890480848,18.612944162972838,73.77697053834233,68.14370572515602,2026-08-01 06:20:25,2026-08-01 06:20:28.608700183
TRUCK-001,374.2786157932305,10.325371871075788,18.612309402910768,73.77748993567755,69.37228540444607,2026-08-01 06:20:26,2026-08-01 06:20:31.739399736
TRUCK-001,374.18279412846647,8.792932425474596,18.613266913658578,73.7765947293952,61.54011624659784,2026-08-01 06:20:27,2026-08-01 06:20:29.420200446
TRUCK-001,374.08912504767306,7.669289797345509,18.61296020724245,73.7772569271511,68.357242223697,2026-08-01 06:20:28,2026-08-01 06:20:33.997154627
TRUCK-001,373.99882323087076,6.549027804181122,18.61169567450785,73.77641568110842,68.39712655144899,2026-08-01 06:20:29,2026-08-01 06:20:34.559899044
TRUCK-001,373.91304145146245,4.47146565895796,18.613107124747867,73.77676802779271,61.7026842732195,2026-08-01 06:20:30,2026-08-01 06:20:32.819520046
TRUCK-001,373.8328530805693,4.861487902896715,18.61441376709295,73.77667009215367,58.26338940637403,2026-08-01 06:20:31,2026-08-01 06:20:33.636199073
TRUCK-001,373.75923635909254,4.453613838493551,18.613650669051587,73.7777502730377,57.89523000861037,2026-08-01 06:20:32,2026-08-01 06:20:33.632816830
TRUCK-001,373.6930606517858,4.763366280798613,18.613485307042897,73.77651309196436,65.51903325152877,2026-08-01 06:20:33,2026-08-01 06:20:38.578200574
TRUCK-001,373.6350748319771,6.984310719657527,18.61250220065145,73.77722826569692,66.9620592127359,2026-08-01 06:20:34,2026-08-01 06:20:35.929049617
TRUCK-001,373.58589789340533,8.759576120166468,18.61396140150072,73.77713409265887,60.24484501725252,2026-08-01 06:20:35,2026-08-01 06:20:36.044893297
TRUCK-001,373.5460118489908,10.199786213413509,18.6137500574103,73.77816264019053,65.1595120479566,2026-08-01 06:20:36,2026-08-01 06:20:41.450382926
TRUCK-001,373.5157569532978,10.353224819057075,18.61354646491997,73.77632190578933,68.42322221683091,2026-08-01 06:20:37,2026-08-01 06:20:40.990575656
TRUCK-001,373.4953292706831,11.72863779801563,18.613147752604977,73.77756288537454,68.7091442879918,2026-08-01 06:20:38,2026-08-01 06:20:42.359243266
TRUCK-001,373.48478059739233,11.313330714243204,18.61299227677119,73.77763618613074,74.31128072073493,2026-08-01 06:20:39,2026-08-01 06:20:43.665705761
TRUCK-001,373.4840207258866,9.684652336025596,18.61307764266212,73.77705606259937,72.66188499318827,2026-08-01 06:20:40,2026-08-01 06:20:41.213308025
TRUCK-001,373.49282200810137,7.932992164758623,18.612930185035385,73.7769742126146,58.992251403460735,2026-08-01 06:20:41,2026-08-01 06:20:42.459274991
TRUCK-001,373.51082612911546,7.161089476498201,18.613206223713885,73.77609572903678,75.10151725722814,2026-08-01 06:20:42,2026-08-01 06:20:45.499184525
TRUCK-001,373.5375529456674,6.0105976659016,18.61287364779816,73.77628895151213,61.81414097266571,2026-08-01 06:20:43,2026-08-01 06:20:44.251304757
TRUCK-001,373.5724111805623,5.519784766833089,18.612885334585197,73.77651352922628,71.26923687472656,2026-08-01 06:20:44,2026-08-01 06:20:47.521607982
TRUCK-001,373.61471070223536,4.548997742520902,18.613589243921453,73.7774283666352,65.40791975630653,2026-08-01 06:20:45,2026-08-01 06:20:49.681693408
TRUCK-001,373.66367606727033,4.8641830534917485,18.613357924854945,73.7762883976066,62.527103729258194,2026-08-01 06:20:46,2026-08-01 06:20:50.287045744
TRUCK-001,373.71846096995415,7.187180165114082,18.613023154833616,73.77625418162188,54.1538188413504,2026-08-01 06:20:47,2026-08-01 06:20:51.083238272
TRUCK-001,373.7781632317171,8.566898180067511,18.612993019973693,73.77725704391695,63.97061293870191,2026-08-01 06:20:48,2026-08-01 06:20:49.232028575
TRUCK-001,373.84183997578094,10.044318919612598,18.61355716327257,73.77717531127881,55.64370058816635,2026-08-01 06:20:49,2026-08-01 06:20:51.183274409
TRUCK-001,373.90852266592765,14.012606565746246,18.613684791337565,73.7770743226379,70.80379541505664,2026-08-01 06:20:50,2026-08-01 06:20:55.487473469
TRUCK-001,373.9772317368579,11.115796025494769,18.612933219864,73.77738683025485,74.10075594283549,2026-08-01 06:20:51,2026-08-01 06:20:52.616102506
TRUCK-001,374.0469905983795,10.54026235876735,18.613497682494533,73.77669346970639,60.21853406421986,2026-08-01 06:20:52,2026-08-01 06:20:55.666118540
TRUCK-001,374.1168388471004,8.922700396881403,18.61322838001817,73.77681395442394,66.81182445511563,2026-08-01 06:20:53,2026-08-01 06:20:54.250242059
TRUCK-001,374.1858445594048,6.788166596134939,18.612029035932235,73.77718671991272,60.64765086795215,2026-08-01 06:20:54,2026-08-01 06:20:59.696013055
TRUCK-001,374.2531155640992,5.213804090761567,18.612380516686883,73.77713633432688,61.22909161917927,2026-08-01 06:20:55,2026-08-01 06:20:56.857817289
TRUCK-001,374.3178096031118,5.021668689425538,18.612254569071144,73.77661794423926,69.64696822319223,2026-08-01 06:20:56,2026-08-01 06:20:59.050109516
TRUCK-001,374.3791432894919,4.865739672213523,18.6127998672658,73.77758419571849,64.76877042893952,2026-08-01 06:20:57,2026-08-01 06:21:00.733905706
TRUCK-001,374.4363997717271,6.318363821901549,18.61274435358112,73.77645140341208,75.43788825158607,2026-08-01 06:20:58,2026-08-01 06:21:02.593258505
TRUCK-001,374.4889350200999,7.1210484729793855,18.613187728096552,73.77688595765008,62.10660512778247,2026-08-01 06:20:59,2026-08-01 06:21:04.687261834
TRUCK-001,374.5361826700003,8.66389522127804,18.61339528028033,73.77649406002541,70.99601799484694,2026-08-01 06:21:00,2026-08-01 06:21:04.681816374
TRUCK-001,374.57765739046465,9.4238347834012,18.613099871385515,73.7782403389539,65.5844804777467,2026-08-01 06:21:01,2026-08-01 06:21:03.736841855
TRUCK-001,374.61295679112726,11.23731635391442,18.61286924940937,73.77710447631596,69.7746680584654,2026-08-01 06:21:02,2026-08-01 06:21:03.376698053
TRUCK-001,374.6417619313234,10.048999244179466,18.61215281320432,73.77659017702267,62.31705405602032,2026-08-01 06:21:03,2026-08-01 06:21:07.537025533
TRUCK-001,374.66383654362284,10.198886218809694,18.6132076381288,73.77685727335097,64.70264697469051,2026-08-01 06:21:04,2026-08-01 06:21:09.862551597
TRUCK-001,374.6790251231118,9.09923640369637,18.613279438702524,73.77724024712067,64.30700672420639,2026-08-01 06:21:05,2026-08-01 06:21:06.085080235
TRUCK-001,374.68725005766106,8.453776960224658,18.61230765194873,73.77754098647465,59.98365731092528,2026-08-01 06:21:06,2026-08-01 06:21:10.873397990
TRUCK-001,374.68850798066046,6.217292540379629,18.6123397686394,73.77665642793598,68.97248920749051,2026-08-01 06:21:07,2026-08-01 06:21:08.880709540
TRUCK-001,374.68286551725384,6.1369532916804514,18.613070298013323,73.77782795594844,68.90149403347019,2026-08-01 06:21:08,2026-08-01 06:21:11.299768335
TRUCK-001,374.6704545720813,5.0607421605123415,18.612448061823937,73.77712384222671,68.5613281694334,2026-08-01 06:21:09,2026-08-01 06:21:12.613183376
TRUCK-001,374.6514672771187,5.750968886552035,18.61302245467886,73.77738423554443,74.22179392350587,2026-08-01 06:21:10,2026-08-01 06:21:14.072131150
TRUCK-001,374.62615068926436,5.919376322446346,18.61353090416373,73.7768590734791,73.69606880741782,2026-08-01 06:21:11,2026-08-01 06:21:16.947684120
TRUCK-001,374.5948013049098,9.14012010484486,18.613439257953967,73.77773182752607,62.75033186090519,2026-08-01 06:21:12,2026-08-01 06:21:16.437010546
TRUCK-001,374.55775944671973,8.862965022513855,18.613819757367214,73.77732318387207,67.23831391060507,2026-08-01 06:21:13,2026-08-01 06:21:15.961937096
TRUCK-001,374.5154035770521,9.313675386081348,18.6130009406774,73.77684048554097,61.258395864450726,2026-08-01 06:21:14,2026-08-01 06:21:18.575103966
TRUCK-001,374.4681446004425,9.562731626208285,18.612187173300597,73.776944356567,65.14013189668734,2026-08-01 06:21:15,2026-08-01 06:21:18.333656437
TRUCK-001,374.4164202294307,12.123222716104149,18.612967279979227,73.77703414273766,61.40150330528681,2026-08-01 06:21:16,2026-08-01 06:21:19.065599947
TRUCK-001,374.3606894978192,10.318209948565634,18.61320441455197,73.77636735780725,74.72042185481631,2026-08-01 06:21:17,2026-08-01 06:21:19.828266083
TRUCK-001,374.3014275080339,8.446770810659462,18.61280901286485,73.77809738475456,67.18218890205777,2026-08-01 06:21:18,2026-08-01 06:21:21.467030473
TRUCK-001,374.2391204912981,6.776587490699448,18.6133922438242,73.77741365062016,63.69182523137346,2026-08-01 06:21:19,2026-08-01 06:21:21.405910795
TRUCK-001,374.1742612399391,4.152597139605079,18.6130842300764,73.77692839518241,72.16171143113826,2026-08-01 06:21:20,2026-08-01 06:21:22.210501711
TRUCK-001,374.1073449422484,2.110017359461396,18.61200629820745,73.77734523096186,51.97630754122753,2026-08-01 06:21:21,2026-08-01 06:21:22.742333279
TRUCK-001,374.03886541679174,1.2820489111570366,18.611653563619637,73.77695944429091,52.91538443080826,2026-08-01 06:21:22,2026-08-01 06:21:25.201123105
TRUCK-001,373.9693117121799,5.1155605941524485,18.61287039262747,73.77690418256007,69.77503193131864,2026-08-01 06:21:23,2026-08-01 06:21:25.466306562
TRUCK-001,373.89916501806135,7.238254578188292,18.613952358196737,73.77804550472588,65.36281068870422,2026-08-01 06:21:24,2026-08-01 06:21:29.184707597
TRUCK-001,373.82889582980386,10.013541909153654,18.613377516977952,73.77667622550585,66.50267780156456,2026-08-01 06:21:25,2026-08-01 06:21:30.239470772
TRUCK-001,373.75896132519676,10.429756829328518,18.61381626321904,73.77745392901386,57.04162338008871,2026-08-01 06:21:26,2026-08-01 06:21:28.719383358
TRUCK-001,373.6898029430693,14.050853378755964,18.612379010170127,73.77716635845564,64.86059773489781,2026-08-01 06:21:27,2026-08-01 06:21:31.095710424
TRUCK-001,373.6218441922606,10.528548976897168,18.613323731871212,73.77685611613524,77.02105646240805,2026-08-01 06:21:28,2026-08-01 06:21:33.511454159
TRUCK-001,373.5554887534175,10.291222937401104,18.61290915516623,73.7773193492997,69.94519771877518,2026-08-01 06:21:29,2026-08-01 06:21:31.795809636
TRUCK-001,373.4911189548878,8.077104547243884,18.612282906232565,73.77703162024278,66.01823927085687,2026-08-01 06:21:30,2026-08-01 06:21:33.773578647
TRUCK-001,373.42909470068815,6.778827131874525,18.612315046490256,73.77760655623007,62.36567653937038,2026-08-01 06:21:31,2026-08-01 06:21:34.217793094
TRUCK-001,373.3697529021117,4.415561568617608,18.61236819450944,73.77732367962984,62.63256288878364,2026-08-01 06:21:32,2026-08-01 06:21:36.251326139
TRUCK-001,373.3134074199274,5.501803513424437,18.61212158875747,73.77661661489175,52.2248126647999,2026-08-01 06:21:33,2026-08-01 06:21:38.798854367
TRUCK-001,373.2603494706796,3.1392744993111954,18.61222017050653,73.77704410131194,66.54584252552696,2026-08-01 06:21:34,2026-08-01 06:21:35.693118437
TRUCK-001,373.2108483995316,5.28707001705266,18.612895746365545,73.77737682209204,70.07289865089112,2026-08-01 06:21:35,2026-08-01 06:21:40.826926647
TRUCK-001,373.16515268368335,6.596335003739369,18.611913882434145,73.77711568030797,55.54628403697631,2026-08-01 06:21:36,2026-08-01 06:21:40.328667580
TRUCK-001,373.12349101178984,9.42260023189712,18.612419158389592,73.77747264480193,61.03149864615911,2026-08-01 06:21:37,2026-08-01 06:21:41.979352558
TRUCK-001,373.0860732887253,10.41771342605902,18.61265507072335,73.77717069560829,58.05521220659946,2026-08-01 06:21:38,2026-08-01 06:21:42.175609054
TRUCK-001,373.05309143938354,11.605657867944847,18.61241085886408,73.77807899052145,59.20789283114742,2026-08-01 06:21:39,2026-08-01 06:21:44.351584979
TRUCK-001,373.0247199235598,12.025940583932597,18.612135988066164,73.77702235522703,65.32088976093141,2026-08-01 06:21:40,2026-08-01 06:21:42.631193682
TRUCK-001,373.001115917161,9.650923082684798,18.61282602144886,73.77710209754666,52.493587070069154,2026-08-01 06:21:41,2026-08-01 06:21:45.540238254
TRUCK-001,372.982419153443,10.442684860927525,18.61238469867532,73.77632749156513,68.68562263014239,2026-08-01 06:21:42,2026-08-01 06:21:44.320565158
TRUCK-001,372.96875144418397,8.102942457367188,18.612415356635665,73.77675919646813,69.5231304196021,2026-08-01 06:21:43,2026-08-01 06:21:46.543286176
TRUCK-001,372.96021591109474,4.147305826530703,18.613595167851912,73.77837679240874,63.493384471778526,2026-08-01 06:21:44,2026-08-01 06:21:48.407452312
TRUCK-001,372.9568959533538,6.047717463040279,18.61272460416101,73.77654762172985,50.11574894009275,2026-08-01 06:21:45,2026-08-01 06:21:47.005621460
TRUCK-001,372.95885396294625,0.2150086016392238,18.6131134664973,73.7767650173099,59.02148824398567,2026-08-01 06:21:46,2026-08-01 06:21:47.305797080
TRUCK-001,372.96612978315557,3.3692800024855263,18.612464303362096,73.7769466863305,72.39741160461618,2026-08-01 06:21:47,2026-08-01 06:21:51.954740560
TRUCK-001,372.9787388956352,5.804537146193711,18.61248308050323,73.77708930654092,48.33203431562856,2026-08-01 06:21:48,2026-08-01 06:21:53.044731467
TRUCK-001,372.9966703253823,7.436109509020272,18.612071026803115,73.7769212153914,62.91485952683888,2026-08-01 06:21:49,2026-08-01 06:21:53.328324301
TRUCK-001,373.01988427490284,8.915120296923181,18.61323219434616,73.77726099930759,57.919995329196446,2026-08-01 06:21:50,2026-08-01 06:21:52.607158080
TRUCK-001,373.04830953833056,11.104283202810713,18.61277932358741,73.77616720926815,69.82742180950902,2026-08-01 06:21:51,2026-08-01 06:21:55.290865028
TRUCK-001,373.0818407973176,10.418118325927148,18.613185002940373,73.7769461289438,60.94931628713923,2026-08-01 06:21:52,2026-08-01 06:21:53.419401923
TRUCK-001,373.12033595310186,11.068791548742812,18.61326753983274,73.77737158184654,67.42372412441367,2026-08-01 06:21:53,2026-08-01 06:21:57.312548143
TRUCK-001,373.16361369182897,11.12230094946952,18.61241897328548,73.77646110520222,68.39276251501455,2026-08-01 06:21:54,2026-08-01 06:21:57.880992751
TRUCK-001,373.2114515032218,8.883604507988201,18.61378186742316,73.77770717919208,76.01735503838012,2026-08-01 06:21:55,2026-08-01 06:21:59.086021618
TRUCK-001,373.2635843702283,7.268143212899059,18.61312042608873,73.77822052496383,63.78234833794778,2026-08-01 06:21:56,2026-08-01 06:21:59.234921332
TRUCK-001,373.319704318458,5.845049665559108,18.612795376839447,73.77799286669236,67.25626621773567,2026-08-01 06:21:57,2026-08-01 06:21:59.125791595
TRUCK-001,373.3794609629359,5.433771895891426,18.612438490148907,73.77769101148864,56.08966712523538,2026-08-01 06:21:58,2026-08-01 06:22:02.629385953
TRUCK-001,373.4424631237547,4.447447695570799,18.61235717386851,73.77707584838002,72.14248137976246,2026-08-01 06:21:59,2026-08-01 06:22:02.320651537
TRUCK-001,373.50828151168247,4.6559428278605175,18.612715166954395,73.77669963387835,60.43694691157181,2026-08-01 06:22:00,2026-08-01 06:22:04.726899648
TRUCK-001,373.5764524200378,6.940804217655998,18.6128258232223,73.77718290978396,61.63547501547352,2026-08-01 06:22:01,2026-08-01 06:22:03.820900462
TRUCK-001,373.6464823086253,7.865121491105742,18.611661775239163,73.77711561350156,64.86651323090473,2026-08-01 06:22:02,2026-08-01 06:22:03.438946301
TRUCK-001,373.71785313420963,9.683450899879452,18.612477472648425,73.77777641823242,55.6226939279609,2026-08-01 06:22:03,2026-08-01 06:22:06.712287977
TRUCK-001,373.7900282705505,13.182786363336954,18.61278704342069,73.77807929173906,66.37262017357362,2026-08-01 06:22:04,2026-08-01 06:22:08.113806797
TRUCK-001,373.8624588658995,9.82848889791736,18.6128989436867,73.77708413057599,70.80479763755007,2026-08-01 06:22:05,2026-08-01 06:22:10.608885548
TRUCK-001,373.9345905003237,13.608049725776583,18.6126041536531,73.77719264264822,66.75760294098374,2026-08-01 06:22:06,2026-08-01 06:22:11.438773723
TRUCK-001,374.00587002108375,9.295126389128146,18.612871764205835,73.77740213329594,55.46661461492765,2026-08-01 06:22:07,2026-08-01 06:22:08.285745767
TRUCK-001,374.0757524441374,8.625976774397994,18.612307942405245,73.7773820780133,64.25714423402204,2026-08-01 06:22:08,2026-08-01 06:22:12.859201936
TRUCK-001,374.1437078090605,6.254272154864755,18.612847256999444,73.77688012256418,69.45217341787695,2026-08-01 06:22:09,2026-08-01 06:22:11.306814001
TRUCK-001,374.2092278627805,4.095327135009197,18.61276961549193,73.77659954734081,53.73206740420456,2026-08-01 06:22:10,2026-08-01 06:22:14.485991893
TRUCK-001,374.27183242827954,2.975855343332228,18.613158341227127,73.77765803484982,58.55140391709372,2026-08-01 06:22:11,2026-08-01 06:22:13.897409842
TRUCK-001,374.33107529501046,5.162155786479468,18.61341464151781,73.77684170178011,70.25926162448911,2026-08-01 06:22:12,2026-08-01 06:22:14.610391776
TRUCK-001,374.3865494568238,7.153426987589224,18.613161170308857,73.77787344558733,66.62057260518372,2026-08-01 06:22:13,2026-08-01 06:22:16.441418644
TRUCK-001,374.43789152847194,8.419237140780744,18.61249777286529,73.77722278943457,67.47182949276052,2026-08-01 06:22:14,2026-08-01 06:22:17.652655791
TRUCK-001,374.484785197562,9.211575303457275,18.61204076030509,73.77674376181781,76.15696884573987,2026-08-01 06:22:15,2026-08-01 06:22:19.472416219
TRUCK-001,374.5269636143993,10.88706729188358,18.612202160618043,73.77679433440102,67.81131667103722,2026-08-01 06:22:16,2026-08-01 06:22:20.189417244
TRUCK-001,374.59636126855344,11.08298188213944,18.61264111440572,73.77765118589677,81.26447316330996,2026-08-01 06:22:18,2026-08-01 06:22:20.920384128
TRUCK-001,374.62330043531654,13.749021319442182,18.61273986072709,73.77766153319408,63.717172651457055,2026-08-01 06:22:19,2026-08-01 06:22:23.386701888
TRUCK-001,374.6449617896405,7.815797456230209,18.61302875571428,73.77722148336322,60.21270341828903,2026-08-01 06:22:20,2026-08-01 06:22:22.726936628
TRUCK-001,374.6613251272507,7.602697851742128,18.612593775322846,73.77730321924352,67.56677838948279,2026-08-01 06:22:21,2026-08-01 06:22:25.037666237
TRUCK-001,374.6724135012766,6.3169264748619325,18.61319570724007,73.77850548851728,67.63394617633337,2026-08-01 06:22:22,2026-08-01 06:22:25.297664835
TRUCK-001,374.67828984847307,3.684580662935768,18.611941922008807,73.77644556068981,61.83970764832275,2026-08-01 06:22:23,2026-08-01 06:22:26.813992821
TRUCK-001,374.67905326719165,3.1675352847560445,18.612817899117843,73.77800185310879,58.80561788267092,2026-08-01 06:22:24,2026-08-01 06:22:25.087690929
TRUCK-001,374.6748350078608,6.201710495025603,18.613506266434403,73.77784116739782,78.85906653254047,2026-08-01 06:22:25,2026-08-01 06:22:28.493932112
TRUCK-001,374.6657942104995,7.189410780590957,18.61322011270157,73.77830780814422,66.96106082232814,2026-08-01 06:22:26,2026-08-01 06:22:28.099839725
TRUCK-001,374.6521134132795,9.63598952330364,18.613249055552483,73.77792391358842,60.60628771158755,2026-08-01 06:22:27,2026-08-01 06:22:29.929062673
TRUCK-001,374.63399386461043,10.791865301328674,18.61187000632964,73.77748470796097,70.49558181367759,2026-08-01 06:22:28,2026-08-01 06:22:29.368853824
TRUCK-001,374.61165069649377,11.11653010979004,18.612655574865087,73.77744453962785,64.345129090632,2026-08-01 06:22:29,2026-08-01 06:22:33.284505522
TRUCK-001,374.5853080519246,11.4137829103141,18.61248094702108,73.77828361403184,63.48271132209301,2026-08-01 06:22:30,2026-08-01 06:22:35.467608188
TRUCK-001,374.55519429404177,11.426006002997866,18.6121160286026,73.77790508173699,68.37363723148695,2026-08-01 06:22:31,2026-08-01 06:22:33.772985996
TRUCK-001,374.52153744973856,9.434457407339815,18.61264710970133,73.7770823449165,57.24870639060986,2026-08-01 06:22:32,2026-08-01 06:22:33.525338934
TRUCK-001,374.4845610483864,7.624214044837361,18.61194503258421,73.77666600912991,67.11576322350304,2026-08-01 06:22:33,2026-08-01 06:22:37.101338972
TRUCK-001,374.4444805041896,7.155569939447508,18.612720566292754,73.77749059981552,76.4777288463905,2026-08-01 06:22:34,2026-08-01 06:22:35.635182242
TRUCK-001,374.40150015997557,4.6277535701799,18.61205933350724,73.77658972521556,67.79706597318386,2026-08-01 06:22:35,2026-08-01 06:22:40.458106616
TRUCK-001,374.3558110663872,4.49839421925978,18.61268302211759,73.77744646968652,62.74272737729921,2026-08-01 06:22:36,2026-08-01 06:22:37.612284082
TRUCK-001,374.3075895215274,6.733937221042918,18.612104264375187,73.77705686892656,61.95736831743055,2026-08-01 06:22:37,2026-08-01 06:22:39.809352419
TRUCK-001,374.2569963508979,7.20715313132041,18.612336267973845,73.77777944268732,62.53796015992934,2026-08-01 06:22:38,2026-08-01 06:22:41.473298949
TRUCK-001,374.2041768733959,8.368476737995557,18.612285008507797,73.77695573683634,63.476223931713314,2026-08-01 06:22:39,2026-08-01 06:22:40.589364030
TRUCK-001,374.14926148044873,9.236003527292851,18.61241538196693,73.77807832928917,62.73316080345037,2026-08-01 06:22:40,2026-08-01 06:22:42.593737944
TRUCK-001,374.0335970428049,10.219772123840144,18.612270498854947,73.77712183476137,54.600745380746105,2026-08-01 06:22:42,2026-08-01 06:22:46.566502042
TRUCK-001,373.9730464818736,11.783459224090382,18.6119663290696,73.77674129518884,70.17200030247281,2026-08-01 06:22:43,2026-08-01 06:22:48.931366941
TRUCK-001,373.910801349518,10.620776100008143,18.613012835140417,73.7778090048658,62.72188084914463,2026-08-01 06:22:44,2026-08-01 06:22:46.814186825
TRUCK-001,373.8469427909855,9.038687306305071,18.61245791008629,73.77773112471671,67.26168671417223,2026-08-01 06:22:45,2026-08-01 06:22:49.953597400
TRUCK-001,373.78154983022,7.27647387129275,18.612580875809225,73.77722161574376,58.23807253879482,2026-08-01 06:22:46,2026-08-01 06:22:47.701705097
TRUCK-001,373.7147026273432,5.283231100967161,18.612242924390912,73.77735734010575,72.97178640109662,2026-08-01 06:22:47,2026-08-01 06:22:50.899568768
TRUCK-001,373.64648590046244,5.705050660507807,18.61365571200844,73.77811010102072,72.47380976103123,2026-08-01 06:22:48,2026-08-01 06:22:51.163566249
TRUCK-001,373.576992404118,3.277410437710904,18.612478385586854,73.77828854769312,70.75754315450044,2026-08-01 06:22:49,2026-08-01 06:22:51.440918767
TRUCK-001,373.5063263315807,6.942221828781805,18.613008733011142,73.77692084895733,55.911471345238766,2026-08-01 06:22:50,2026-08-01 06:22:55.108551536
TRUCK-001,373.43460649328034,7.094078956775376,18.6122719066928,73.77760850446826,69.97472642639632,2026-08-01 06:22:51,2026-08-01 06:22:55.732108792
TRUCK-001,373.3619691242403,9.113459282430185,18.612683541752272,73.77751022584957,67.42913052581426,2026-08-01 06:22:52,2026-08-01 06:22:53.669984670
TRUCK-001,373.2885701914227,10.160555332312748,18.61232295666468,73.77739710336414,55.36837251720459,2026-08-01 06:22:53,2026-08-01 06:22:55.462035949
TRUCK-001,373.2145871050883,12.08118246377968,18.61289113424796,73.77691166311196,64.85421569737511,2026-08-01 06:22:54,2026-08-01 06:22:59.097524408
TRUCK-001,373.14021978064255,10.961498352137289,18.61214743372533,73.77671705089169,67.18720693419958,2026-08-01 06:22:55,2026-08-01 06:23:00.962158058
TRUCK-001,373.0656910408291,10.190830594659287,18.611840735833983,73.77780303317762,68.33645164293891,2026-08-01 06:22:56,2026-08-01 06:23:00.057824541
TRUCK-001,372.99124638437405,9.602620350110447,18.61251807714498,73.77749340415397,66.06356820169313,2026-08-01 06:22:57,2026-08-01 06:23:02.358493898
TRUCK-001,372.91715317013586,7.938025042251517,18.612906437017514,73.7783325769992,66.74738850108427,2026-08-01 06:22:58,2026-08-01 06:23:03.921107622
TRUCK-001,372.8436992728711,6.441110573579216,18.61230427522125,73.7777863275393,73.84166835351857,2026-08-01 06:22:59,2026-08-01 06:23:03.702727318
TRUCK-001,372.7711912593402,1.933654676176837,18.612107061112223,73.77798011052738,72.35620345946408,2026-08-01 06:23:00,2026-08-01 06:23:04.223661004
TRUCK-001,372.6999521166631,3.49485470846691,18.611730747537766,73.77857013962691,47.79767027730354,2026-08-01 06:23:01,2026-08-01 06:23:03.106195444
TRUCK-001,372.63031854592856,4.628608269146235,18.612892214853584,73.7770783146008,63.09536867097391,2026-08-01 06:23:02,2026-08-01 06:23:04.852123109
TRUCK-001,372.56263782115036,6.385514690760794,18.61192215742892,73.77789395771535,64.01209383473629,2026-08-01 06:23:03,2026-08-01 06:23:07.117773313
TRUCK-001,372.4972642137393,7.457941356580791,18.61214198555927,73.77796118866326,54.48740856363817,2026-08-01 06:23:04,2026-08-01 06:23:09.632006561
TRUCK-001,372.43455499944304,10.973863221350598,18.61212585738205,73.7784568503235,65.56509834939388,2026-08-01 06:23:05,2026-08-01 06:23:07.509235664
TRUCK-001,372.37486609704706,11.821303518274377,18.612304153496357,73.7789102775655,72.49254663446304,2026-08-01 06:23:06,2026-08-01 06:23:08.976045324
TRUCK-001,372.31854742989134,11.532573099591792,18.612595782093,73.77703085338644,58.48059284245646,2026-08-01 06:23:07,2026-08-01 06:23:08.111184423
TRUCK-001,372.2659381429437,10.143381254328036,18.613332137180628,73.77826045058853,67.01840563213923,2026-08-01 06:23:08,2026-08-01 06:23:12.483634892
TRUCK-001,372.2173618395464,10.710265354964022,18.612473407145878,73.77803998339476,59.50505913622138,2026-08-01 06:23:09,2026-08-01 06:23:12.217851162
TRUCK-001,372.17312201478893,9.22916958208354,18.61168325439547,73.77682003416706,60.96852785792194,2026-08-01 06:23:10,2026-08-01 06:23:14.988659348
TRUCK-001,372.13349785272095,7.015952906152232,18.612251347368478,73.77841716294735,73.86436180502021,2026-08-01 06:23:11,2026-08-01 06:23:13.168274906
TRUCK-001,372.098740523328,5.239836328686813,18.612464521088302,73.77858791908203,61.74465307932905,2026-08-01 06:23:12,2026-08-01 06:23:16.298230653
TRUCK-001,372.06907006784724,4.367633933760677,18.61292172150271,73.77774919324229,67.77327493406375,2026-08-01 06:23:13,2026-08-01 06:23:17.365463124
TRUCK-001,372.04467290607386,5.828637931834941,18.61284743401622,73.77850574213737,53.77269130363408,2026-08-01 06:23:14,2026-08-01 06:23:17.321620669
TRUCK-001,372.0256999464887,5.043211564054753,18.612209909014457,73.77764311221972,76.17390536836928,2026-08-01 06:23:15,2026-08-01 06:23:16.943028746
TRUCK-001,372.01226523837727,6.7744783563072986,18.612314669688114,73.77654960164169,68.61591467783899,2026-08-01 06:23:16,2026-08-01 06:23:19.014495506
TRUCK-001,372.0044450811158,8.219126709690347,18.612379104839675,73.77812133010265,63.90500094409843,2026-08-01 06:23:17,2026-08-01 06:23:21.725214542
TRUCK-001,372.002277501959,11.62211975005944,18.612305588879043,73.77793900387684,68.45327905999937,2026-08-01 06:23:18,2026-08-01 06:23:19.945928050
TRUCK-001,372.0057620280327,10.747964296071748,18.612206039589974,73.77677371127724,56.541083426313136,2026-08-01 06:23:19,2026-08-01 06:23:20.450205061
TRUCK-001,372.0148597050756,12.518307320184269,18.613053519602676,73.77759386335407,72.09518445051594,2026-08-01 06:23:20,2026-08-01 06:23:23.313912182
TRUCK-001,372.02949334661207,10.242818975638084,18.611907781602905,73.77846232472255,63.05609134702142,2026-08-01 06:23:21,2026-08-01 06:23:23.172606831
