device_id,fuel_level,distance_cm,latitude,longitude,speed_kmph,timestamp,received_at,fuel_gt_L,fuel_raw_L,event_label,t_s
TRUCK-001,380.17987820281587,4.036883871645829,18.61727045670608,73.77322991087796,67.35696480955951,2026-08-01 06:07:09,2026-08-01 06:07:12.616494350,379.0541666666594,386.5437204278472,Normal,429.0
TRUCK-001,380.23273855512747,4.779833435094218,18.618289192303056,73.77171325013765,58.75673636505479,2026-08-01 06:07:10,2026-08-01 06:07:14.654244277,379.0472222222149,384.0672218830193,Normal,430.0
TRUCK-001,380.282826159028,3.385303022243651,18.61722881811801,73.77232828202186,67.84818253077921,2026-08-01 06:07:11,2026-08-01 06:07:12.423789474,379.0402777777705,388.7156565925212,Normal,431.0
TRUCK-001,380.32938783688525,3.188842883656413,18.617064957452,73.77235171026854,64.21348009587363,2026-08-01 06:07:12,2026-08-01 06:07:15.813959353,379.033333333326,389.3705237211453,Normal,432.0
TRUCK-001,380.37169339868734,5.117363282801497,18.617950425417668,73.7717189251264,54.01456504491482,2026-08-01 06:07:13,2026-08-01 06:07:16.790543464,379.0263888888816,382.94212239066167,Normal,433.0
TRUCK-001,380.4090471916508,6.582521910469823,18.61773538916288,73.77299536009883,70.56978194941091,2026-08-01 06:07:14,2026-08-01 06:07:19.660569459,379.0194444444371,378.05826029843394,Normal,434.0
TRUCK-001,380.4407991603759,8.607380713599477,18.61778344345297,73.77237885848926,61.36999572314761,2026-08-01 06:07:15,2026-08-01 06:07:16.198027890,379.0124999999927,371.3087309546684,Normal,435.0
TRUCK-001,380.4663552035587,9.429193848451018,18.61724372689799,73.77283764315827,61.79659856975867,2026-08-01 06:07:16,2026-08-01 06:07:19.264098215,379.0055555555482,368.5693538384966,Normal,436.0
TRUCK-001,380.48518665329834,8.455063605070352,18.6169837621662,73.77254917368333,58.58148553226186,2026-08-01 06:07:17,2026-08-01 06:07:21.155364561,378.9986111111037,371.8164546497655,Normal,437.0
TRUCK-001,380.49683874690896,8.841773101585755,18.617579424533197,73.77299613884642,61.07430033987467,2026-08-01 06:07:18,2026-08-01 06:07:21.753734756,378.9916666666593,370.5274229947141,Normal,438.0
TRUCK-001,380.500938001139,7.474553290759931,18.617269736730577,73.77219002098293,67.5673426441695,2026-08-01 06:07:19,2026-08-01 06:07:20.370805489,378.9847222222148,375.0848223641336,Normal,439.0
TRUCK-001,380.49719842853204,6.38662347954293,18.616934623120244,73.77266308658174,63.86453395438157,2026-08-01 06:07:20,2026-08-01 06:07:23.966141966,378.9777777777704,378.7112550681902,Normal,440.0
TRUCK-001,380.48542655217966,4.823474912229964,18.617338092078484,73.77201896301136,66.97197201369488,2026-08-01 06:07:21,2026-08-01 06:07:23.110984426,378.9708333333259,383.9217502925668,Normal,441.0
TRUCK-001,380.46552517894577,3.696369479932855,18.617161036311103,73.77272410830379,67.17153112357306,2026-08-01 06:07:22,2026-08-01 06:07:23.977745897,378.9638888888815,387.6787684002238,Normal,442.0
TRUCK-001,380.4374958863913,3.2766948829648346,18.61698740863903,73.77195402812862,72.923969933169,2026-08-01 06:07:23,2026-08-01 06:07:28.393454424,378.956944444437,389.07768372345055,Normal,443.0
TRUCK-001,380.40144017126676,1.1265865412834186,18.617981514046093,73.77238360637874,62.94328309481372,2026-08-01 06:07:24,2026-08-01 06:07:25.989210539,378.9499999999925,396.2447115290553,Normal,444.0
TRUCK-001,380.35755920444143,3.4116736160847427,18.61800550032077,73.77229254431457,56.13885309892561,2026-08-01 06:07:25,2026-08-01 06:07:28.271453760,378.9430555555481,388.62775461305085,Normal,445.0
TRUCK-001,380.3061521445457,6.383702931906545,18.617521659272526,73.77255592741375,71.40333449943189,2026-08-01 06:07:26,2026-08-01 06:07:30.751434411,378.9361111111036,378.7209902269782,Normal,446.0
TRUCK-001,380.2476129843105,7.177044381836035,18.61821030980024,73.77313626974643,63.01107096741647,2026-08-01 06:07:27,2026-08-01 06:07:31.536576929,378.9291666666592,376.0765187272132,Normal,447.0
TRUCK-001,380.182425940255,9.34270067269971,18.61808772963021,73.77217447945392,71.68755466746427,2026-08-01 06:07:28,2026-08-01 06:07:31.767295030,378.9222222222147,368.8576644243343,Normal,448.0
TRUCK-001,380.11115944476313,10.477086602023764,18.617012140770864,73.77287484017597,67.30026267909483,2026-08-01 06:07:29,2026-08-01 06:07:34.035228735,378.9152777777703,365.0763779932541,Normal,449.0
TRUCK-001,380.03445885276574,8.38252071345976,18.61818837985115,73.77308140936606,64.21317481877993,2026-08-01 06:07:30,2026-08-01 06:07:33.329080871,378.9083333333258,372.05826428846746,Normal,450.0
TRUCK-001,379.95303802410564,9.915627493542573,18.617500969073117,73.77286945982799,67.09265536427777,2026-08-01 06:07:31,2026-08-01 06:07:35.101927169,378.9013888888813,366.9479083548581,Normal,451.0
TRUCK-001,379.8676699783902,7.138168250675832,18.61786158271543,73.77258558250679,76.7060753607578,2026-08-01 06:07:32,2026-08-01 06:07:37.094583204,378.8944444444369,376.20610583108055,Normal,452.0
TRUCK-001,379.77917683572207,4.908568269818621,18.617579520145703,73.77256576433506,77.46188317432252,2026-08-01 06:07:33,2026-08-01 06:07:37.390458180,378.8874999999924,383.63810576727127,Normal,453.0
TRUCK-001,379.68841925246795,2.2182293822194543,18.61708372951114,73.77217919600345,65.41628681079668,2026-08-01 06:07:34,2026-08-01 06:07:38.209141834,378.880555555548,392.6059020592685,Normal,454.0
TRUCK-001,379.5962855391669,3.680264717294306,18.61712147704147,73.77172815938938,65.96114355990245,2026-08-01 06:07:35,2026-08-01 06:07:38.030643619,378.8736111111035,387.73245094235233,Normal,455.0
TRUCK-001,379.50368061466247,2.6866561310748693,18.617538096630344,73.7725130466469,71.45744094479831,2026-08-01 06:07:36,2026-08-01 06:07:39.791617290,378.8666666666591,391.04447956308377,Normal,456.0
TRUCK-001,379.4115149157307,4.53494003957756,18.617842093178957,73.77316924753038,59.92603380339592,2026-08-01 06:07:37,2026-08-01 06:07:39.980413320,378.8597222222146,384.8835332014081,Normal,457.0
TRUCK-001,379.32069335397256,5.464176636856752,18.61811770273798,73.77325367717359,66.99842223570953,2026-08-01 06:07:38,2026-08-01 06:07:42.721461276,378.8527777777701,381.7860778771442,Normal,458.0
TRUCK-001,379.2321043981074,6.734624064479258,18.61707145948636,73.771834020361,64.84482291227687,2026-08-01 06:07:39,2026-08-01 06:07:41.902150781,378.8458333333257,377.5512531184025,Normal,459.0
TRUCK-001,379.1466093622459,8.278216935433584,18.61790981623348,73.77324662227466,66.88344926874532,2026-08-01 06:07:40,2026-08-01 06:07:43.333105772,378.8388888888812,372.4059435485547,Normal,460.0
TRUCK-001,379.06503199677815,10.492490336918298,18.618216885112496,73.77280360921594,59.99978716430357,2026-08-01 06:07:41,2026-08-01 06:07:45.777285450,378.8319444444368,365.02503221027234,Normal,461.0
TRUCK-001,378.9881485021228,9.08986613921838,18.61643498135953,73.77274947139838,55.46259504014618,2026-08-01 06:07:42,2026-08-01 06:07:45.518278992,378.8249999999923,369.7004462026054,Normal,462.0
TRUCK-001,378.91667810880205,8.276793107599975,18.61770549821173,73.77319825973285,52.562099384052246,2026-08-01 06:07:43,2026-08-01 06:07:45.690162853,378.8180555555479,372.4106896413334,Normal,463.0
TRUCK-001,378.85127438227465,7.309626659485477,18.618137036569216,73.77303259447946,58.29569532206235,2026-08-01 06:07:44,2026-08-01 06:07:49.134094693,378.8111111111034,375.6345778017151,Normal,464.0
TRUCK-001,378.7925174117207,5.521513420873614,18.61712302721752,73.77206877467606,62.247948290364,2026-08-01 06:07:45,2026-08-01 06:07:47.904812971,378.8041666666589,381.5949552637546,Normal,465.0
TRUCK-001,378.74090702604224,4.825821408321862,18.617678091687026,73.77219268133368,63.24085048010743,2026-08-01 06:07:46,2026-08-01 06:07:51.223645503,378.7972222222145,383.91392863892713,Normal,466.0
TRUCK-001,378.6606913679396,0.6516101833935473,18.6176834433062,73.77275976748737,71.63596021944379,2026-08-01 06:07:48,2026-08-01 06:07:51.236444119,378.7833333333256,397.82796605535486,Normal,468.0
TRUCK-001,378.63263973685514,4.123544565778503,18.61729106111068,73.7721429974184,59.22745330195024,2026-08-01 06:07:49,2026-08-01 06:07:53.564454699,378.7763888888811,386.254851447405,Normal,469.0
TRUCK-001,378.61283681966114,4.9257657831081625,18.61635800073767,73.77234539676807,67.08625071470574,2026-08-01 06:07:50,2026-08-01 06:07:51.171948501,378.7694444444367,383.5807807229728,Normal,470.0
TRUCK-001,378.60132092762416,6.581021899986439,18.617126391742715,73.77317253499609,62.55753058189805,2026-08-01 06:07:51,2026-08-01 06:07:53.948992019,378.7624999999922,378.06326033337854,Normal,471.0
TRUCK-001,378.59803451832863,8.021423572749677,18.61698634995864,73.77284860752901,63.29381697175943,2026-08-01 06:07:52,2026-08-01 06:07:57.301668431,378.7555555555477,373.2619214241677,Normal,472.0
TRUCK-001,378.60282571899387,9.115995875314336,18.616726102320506,73.77286790187482,66.1119538964923,2026-08-01 06:07:53,2026-08-01 06:07:56.897696788,378.7486111111033,369.6133470822856,Normal,473.0
TRUCK-001,378.6154509562084,9.234710105070274,18.616247816490574,73.7736809814223,68.71502670185237,2026-08-01 06:07:54,2026-08-01 06:07:57.789129131,378.7416666666588,369.2176329830991,Normal,474.0
TRUCK-001,378.6355786913694,9.390278254070935,18.617290577347717,73.77124163852669,62.96444909669591,2026-08-01 06:07:55,2026-08-01 06:07:59.323694428,378.7347222222144,368.6990724864302,Normal,475.0
TRUCK-001,378.6627942716675,8.579753633794844,18.61699668081777,73.7722066133279,71.38310919640615,2026-08-01 06:07:56,2026-08-01 06:08:00.388358160,378.7277777777699,371.40082122068384,Normal,476.0
TRUCK-001,378.6966059032973,6.229173291970214,18.617022090934068,73.7724676793021,58.148370643145576,2026-08-01 06:07:57,2026-08-01 06:08:00.917991255,378.7208333333255,379.236089026766,Normal,477.0
TRUCK-001,378.7364517334796,2.613477312322452,18.617013135867783,73.77224734951702,65.0380343741736,2026-08-01 06:07:58,2026-08-01 06:08:01.103146553,378.713888888881,391.2884089589252,Normal,478.0
TRUCK-001,378.8316980934458,2.7387461014260195,18.61793390114095,73.77253937975505,66.33847845575166,2026-08-01 06:08:00,2026-08-01 06:08:02.463210176,378.6999999999921,390.87084632858,Normal,480.0
TRUCK-001,378.8857025584122,4.053535767172387,18.61731895945276,73.77210905679212,73.59928703963703,2026-08-01 06:08:01,2026-08-01 06:08:03.464610885,378.6930555555476,386.48821410942537,Normal,481.0
TRUCK-001,378.9429695521444,5.158691983216279,18.617357732571392,73.77279275965886,65.54912106903924,2026-08-01 06:08:02,2026-08-01 06:08:05.153724623,378.6861111111032,382.8043600559457,Normal,482.0
TRUCK-001,379.00272582769725,5.739545559844954,18.61720696736181,73.77288137082222,68.48466257197877,2026-08-01 06:08:03,2026-08-01 06:08:08.995293777,378.6791666666587,380.8681814671835,Normal,483.0
TRUCK-001,379.06418783356975,6.617782044503726,18.617465465502136,73.77216181919434,64.65930083364385,2026-08-01 06:08:04,2026-08-01 06:08:06.762759709,378.6722222222143,377.9407265183209,Normal,484.0
TRUCK-001,379.12657276048066,8.4588948995812,18.617902079312422,73.77259062131452,63.97755451301477,2026-08-01 06:08:05,2026-08-01 06:08:08.236896409,378.6652777777698,371.80368366806266,Normal,485.0
TRUCK-001,379.18910932214015,9.508862376755465,18.61813778580096,73.77291021029471,60.32310561964748,2026-08-01 06:08:06,2026-08-01 06:08:08.858137819,378.6583333333253,368.3037920774818,Normal,486.0
TRUCK-001,379.25104809667226,8.495139394756421,18.618279911009637,73.7732931901402,67.58180815374531,2026-08-01 06:08:07,2026-08-01 06:08:10.907138698,378.6513888888809,371.68286868414526,Normal,487.0
TRUCK-001,379.31167128893793,7.937074207648265,18.61740248370296,73.7723495576778,59.8907768648854,2026-08-01 06:08:08,2026-08-01 06:08:13.739492897,378.6444444444364,373.5430859745058,Normal,488.0
TRUCK-001,379.37030180313263,7.489672416212452,18.616932549595948,73.77298318380916,68.99351141788057,2026-08-01 06:08:09,2026-08-01 06:08:14.445364469,378.637499999992,375.03442527929184,Normal,489.0
TRUCK-001,379.42631153501264,6.604739087060132,18.61734934081968,73.77242770910422,71.51172202667546,2026-08-01 06:08:10,2026-08-01 06:08:12.885693729,378.6305555555475,377.9842030431329,Normal,490.0
TRUCK-001,379.47912880217115,4.466232632928069,18.617688752196027,73.77274716344296,67.19918844342338,2026-08-01 06:08:11,2026-08-01 06:08:13.334505710,378.6236111111031,385.11255789023977,Normal,491.0
TRUCK-001,379.5282448303955,4.444969771975527,18.61768617157432,73.77224559829999,63.28250759866585,2026-08-01 06:08:12,2026-08-01 06:08:17.421993022,378.6166666666586,385.1834340934149,Normal,492.0
TRUCK-001,379.5732192084496,4.248391751331746,18.61776084694512,73.77298938667356,67.72379347585218,2026-08-01 06:08:13,2026-08-01 06:08:16.469166695,378.60972222221415,385.8386941622275,Normal,493.0
TRUCK-001,379.61368421828644,4.561147742709784,18.617854340387787,73.7732331596948,63.14796166672152,2026-08-01 06:08:14,2026-08-01 06:08:18.427705736,378.6027777777697,384.7961741909674,Normal,494.0
TRUCK-001,379.64934794847886,4.4814858287842485,18.617207523299648,73.77266731272968,70.6132827527909,2026-08-01 06:08:15,2026-08-01 06:08:16.366457114,378.5958333333252,385.0617139040525,Normal,495.0
TRUCK-001,379.67999611005223,6.263865075515138,18.61813595994074,73.77261027132086,54.01156349470926,2026-08-01 06:08:16,2026-08-01 06:08:21.332788484,378.5888888888808,379.1204497482829,Normal,496.0
TRUCK-001,379.7054924980544,7.18908595633533,18.617613105738307,73.77257041761501,62.98635579128812,2026-08-01 06:08:17,2026-08-01 06:08:19.564825813,378.5819444444363,376.0363801455489,Normal,497.0
TRUCK-001,379.72577807834915,8.890678912962748,18.616302391793266,73.77215299711777,53.05512802925601,2026-08-01 06:08:18,2026-08-01 06:08:21.472634786,378.5749999999919,370.3644036234575,Normal,498.0
TRUCK-001,379.7408687238033,13.153490215301147,18.617430738220207,73.77312278807202,56.02963501863677,2026-08-01 06:08:19,2026-08-01 06:08:20.990105409,378.5680555555474,356.15503261566283,Normal,499.0
TRUCK-001,379.75085167167475,11.4940065244161,18.617426828926835,73.77335075252847,73.18317337888345,2026-08-01 06:08:20,2026-08-01 06:08:23.101213114,378.56111111110295,361.686644918613,Normal,500.0
TRUCK-001,379.75588081774316,8.674751775684108,18.617412296744284,73.77239571598015,70.37110989183012,2026-08-01 06:08:21,2026-08-01 06:08:26.140244586,378.5541666666585,371.0841607477197,Normal,501.0
TRUCK-001,379.756170995528,7.671943447919363,18.61750826220185,73.77287369286935,60.68311860029126,2026-08-01 06:08:22,2026-08-01 06:08:27.137896239,378.547222222214,374.4268551736021,Normal,502.0
TRUCK-001,379.75199140522693,4.593452957685846,18.616917776553084,73.77303070409518,55.98497926375462,2026-08-01 06:08:23,2026-08-01 06:08:26.368360065,378.5402777777696,384.6884901410472,Normal,503.0
TRUCK-001,379.74365835466233,4.230913553837072,18.61723968508301,73.77249749972455,47.2128269729501,2026-08-01 06:08:24,2026-08-01 06:08:28.839553506,378.5333333333251,385.8969548205431,Normal,504.0
TRUCK-001,379.73152745636287,0.0,18.617105511557664,73.77351233912331,61.7390269524042,2026-08-01 06:08:25,2026-08-01 06:08:28.290334329,378.5263888888807,410.4277219160149,Normal,505.0
TRUCK-001,379.7159853984294,4.2304931096095455,18.617879332796925,73.77290518318074,79.52249007348442,2026-08-01 06:08:26,2026-08-01 06:08:28.866781701,378.5194444444362,385.89835630130153,Normal,506.0
TRUCK-001,379.6974413822419,2.9016542601812656,18.61721196691228,73.77210014367303,67.60930562878188,2026-08-01 06:08:27,2026-08-01 06:08:30.729444883,378.51249999999175,390.32781913272913,Normal,507.0
TRUCK-001,379.6763183073757,5.706396132153184,18.618037460334463,73.7733403931659,61.64256628370306,2026-08-01 06:08:28,2026-08-01 06:08:30.006703836,378.5055555555473,380.97867955948936,Normal,508.0
TRUCK-001,379.6530437902213,6.869711812093637,18.617548198007576,73.77169041241923,67.79048125700184,2026-08-01 06:08:29,2026-08-01 06:08:31.582807624,378.4986111111028,377.10096062635455,Normal,509.0
TRUCK-001,379.6280411291674,8.047122803815743,18.617187127991997,73.77276976897916,55.63424988203335,2026-08-01 06:08:30,2026-08-01 06:08:34.532643857,378.4916666666584,373.1762573206142,Normal,510.0
TRUCK-001,379.6017203709158,9.439694422457157,18.617502518830264,73.77261337348212,63.21605982381418,2026-08-01 06:08:31,2026-08-01 06:08:35.852569908,378.4847222222139,368.5343519251428,Normal,511.0
TRUCK-001,379.57446967975676,9.1106145027204,18.61703970044733,73.77315415091392,65.59686483809443,2026-08-01 06:08:32,2026-08-01 06:08:33.283540676,378.4777777777695,369.631284990932,Normal,512.0
TRUCK-001,379.54664725272676,9.244653090103125,18.61676321081646,73.77256297865829,64.48339608907371,2026-08-01 06:08:33,2026-08-01 06:08:37.664130700,378.470833333325,369.1844896996562,Normal,513.0
TRUCK-001,379.51857404793685,7.671313307811416,18.617241107764325,73.77352479840722,69.74483673014048,2026-08-01 06:08:34,2026-08-01 06:08:39.087149678,378.46388888888055,374.4289556406286,Normal,514.0
TRUCK-001,379.49052759375707,6.587990899307301,18.6175431237575,73.77339881314558,67.06787135741631,2026-08-01 06:08:35,2026-08-01 06:08:38.225967866,378.4569444444361,378.0400303356423,Normal,515.0
TRUCK-001,379.46273712026124,4.77118276556824,18.61716499173644,73.77361420567856,69.00995610864798,2026-08-01 06:08:36,2026-08-01 06:08:37.312269564,378.4499999999916,384.09605744810585,Normal,516.0
TRUCK-001,379.4353802034141,4.053213474668889,18.616257186565527,73.77388334183142,60.869766306615446,2026-08-01 06:08:37,2026-08-01 06:08:41.414566277,378.4430555555472,386.4892884177704,Normal,517.0
TRUCK-001,379.4085810431682,0.5084739583517894,18.61819810170981,73.77310608595255,70.3868924504633,2026-08-01 06:08:38,2026-08-01 06:08:40.230818298,378.4361111111027,398.30508680549406,Normal,518.0
TRUCK-001,379.3824104180479,2.197995114213636,18.617532797985387,73.77286433340133,74.77362168574395,2026-08-01 06:08:39,2026-08-01 06:08:43.216786645,378.4291666666583,392.6733496192879,Normal,519.0
TRUCK-001,379.3568872812537,3.484879540162291,18.617006326929573,73.7725834537012,59.17910288209153,2026-08-01 06:08:40,2026-08-01 06:08:42.883112545,378.4222222222138,388.3837348661257,Normal,520.0
TRUCK-001,379.33198189646686,7.643830238649194,18.617081049547423,73.77317241118224,59.67382606571264,2026-08-01 06:08:41,2026-08-01 06:08:45.185817602,378.41527777776935,374.52056587116937,Normal,521.0
TRUCK-001,379.3076203625491,7.89547884670176,18.617309941923583,73.77389330153584,73.0147060179214,2026-08-01 06:08:42,2026-08-01 06:08:44.290674400,378.4083333333249,373.6817371776608,Normal,522.0
TRUCK-001,379.28369034818843,8.047392697302303,18.617144581717344,73.77216114127488,63.85193607982964,2026-08-01 06:08:43,2026-08-01 06:08:46.382685113,378.4013888888804,373.175357675659,Normal,523.0
TRUCK-001,379.26004784807867,8.709552050868679,18.617911044199506,73.77230063397198,73.42292835239934,2026-08-01 06:08:44,2026-08-01 06:08:47.623373695,378.394444444436,370.96815983043774,Normal,524.0
TRUCK-001,379.23652477480414,8.172789650728479,18.616803637870586,73.77305253823734,62.3447857286469,2026-08-01 06:08:45,2026-08-01 06:08:49.155065912,378.3874999999915,372.7573678309051,Normal,525.0
TRUCK-001,379.21293720663317,8.219084695136178,18.61728636531891,73.77219950306275,73.73027345762426,2026-08-01 06:08:46,2026-08-01 06:08:48.015839208,378.3805555555471,372.6030510162128,Normal,526.0
TRUCK-001,379.18909411340854,7.250095413204951,18.61669898610404,73.77218738654713,65.78891490083271,2026-08-01 06:08:47,2026-08-01 06:08:52.810255376,378.3736111111026,375.8330152893169,Normal,527.0
TRUCK-001,379.16480637641615,5.159170937038495,18.61737752319833,73.77352502327568,66.54937293993618,2026-08-01 06:08:48,2026-08-01 06:08:50.445690379,378.36666666665815,382.802763543205,Normal,528.0
TRUCK-001,379.1398959030979,3.549340448487457,18.61645019208899,73.77343671886541,74.38830813001942,2026-08-01 06:08:49,2026-08-01 06:08:51.530100659,378.3597222222137,388.1688651717085,Normal,529.0
TRUCK-001,379.1142046166662,1.0684183810368977,18.61752094492772,73.77261490904948,62.82937713533497,2026-08-01 06:08:50,2026-08-01 06:08:52.281561916,378.3527777777692,396.43860539654366,Normal,530.0
TRUCK-001,379.08760307945545,4.618114828572515,18.61605871048207,73.7724143719904,59.35326742445025,2026-08-01 06:08:51,2026-08-01 06:08:52.337381303,378.3458333333248,384.6062839047583,Normal,531.0
TRUCK-001,379.0599984940048,3.966024144234322,18.61674681565099,73.77372639097896,62.30861475182987,2026-08-01 06:08:52,2026-08-01 06:08:55.114614565,378.3388888888803,386.7799195192189,Normal,532.0
TRUCK-001,379.03134182417307,6.400315475452789,18.61697973760138,73.7724576971231,67.71400370385884,2026-08-01 06:08:53,2026-08-01 06:08:57.859181557,378.3319444444359,378.66561508182406,Normal,533.0
TRUCK-001,379.00163379486975,7.103563110845896,18.61710725761081,73.77231899283123,55.60544556691691,2026-08-01 06:08:54,2026-08-01 06:08:58.547834683,378.3249999999914,376.3214562971804,Normal,534.0
TRUCK-001,378.9709295643387,9.273379643535872,18.617284947802883,73.77248339019259,68.82482541590673,2026-08-01 06:08:55,2026-08-01 06:08:56.977862265,378.31805555554695,369.0887345215471,Normal,535.0
TRUCK-001,378.93934191406083,10.168403070094689,18.616605960352125,73.77316552380198,61.76737209429354,2026-08-01 06:08:56,2026-08-01 06:08:57.684659513,378.3111111111025,366.1053230996844,Normal,536.0
TRUCK-001,378.90704286142557,10.7867814602192,18.617891783508068,73.77408222711345,71.88687596440138,2026-08-01 06:08:57,2026-08-01 06:08:59.607139702,378.304166666658,364.0440617992693,Normal,537.0
TRUCK-001,378.87426366086294,10.009066247099936,18.61649117835822,73.77269058572553,50.63443817059717,2026-08-01 06:08:58,2026-08-01 06:09:02.841275767,378.2972222222136,366.6364458430002,Normal,538.0
TRUCK-001,378.8412932119818,7.001763419185263,18.61726332169808,73.77357883911858,60.28060534937499,2026-08-01 06:08:59,2026-08-01 06:09:02.440390679,378.2902777777691,376.6607886027158,Normal,539.0
TRUCK-001,378.8084749323628,5.916266885414836,18.615917958155208,73.77304366840944,54.88119109259539,2026-08-01 06:09:00,2026-08-01 06:09:05.615920912,378.2833333333247,380.27911038195055,Normal,540.0
TRUCK-001,378.77620217541175,4.364106618671944,18.61675087295616,73.77204354495605,60.04262320181628,2026-08-01 06:09:01,2026-08-01 06:09:05.281918830,378.2763888888802,385.4529779377602,Normal,541.0
TRUCK-001,378.7449122817309,3.620570628596962,18.616320304998894,73.77272722388128,66.48599540665366,2026-08-01 06:09:02,2026-08-01 06:09:06.104533903,378.26944444443575,387.9314312380101,Normal,542.0
TRUCK-001,378.71507935140545,3.644197302573264,18.617012740843325,73.77352071809679,63.92464024730147,2026-08-01 06:09:03,2026-08-01 06:09:07.838455630,378.2624999999913,387.85267565808914,Normal,543.0
TRUCK-001,378.6872058224467,4.695746357703303,18.61715495183532,73.7734959919408,63.47973458631191,2026-08-01 06:09:04,2026-08-01 06:09:08.751291238,378.2555555555468,384.347512140989,Normal,544.0
TRUCK-001,378.66181294540695,4.734724192946582,18.616985584390147,73.7726753048043,64.04489077171964,2026-08-01 06:09:05,2026-08-01 06:09:07.719190625,378.2486111111024,384.2175860235114,Normal,545.0
TRUCK-001,378.63943026158375,6.698273911190711,18.61687479168973,73.77338109200707,66.22032944371966,2026-08-01 06:09:06,2026-08-01 06:09:08.285042009,378.2416666666579,377.67242029603096,Normal,546.0
TRUCK-001,378.6205842241117,7.816355531951311,18.617477392195777,73.77296495154667,58.94878374834136,2026-08-01 06:09:07,2026-08-01 06:09:10.188106949,378.2347222222135,373.9454815601623,Normal,547.0
TRUCK-001,378.60578614530647,11.1991533380467,18.61649099792437,73.77321227352418,69.24109784539431,2026-08-01 06:09:08,2026-08-01 06:09:11.446235904,378.227777777769,362.66948887317767,Normal,548.0
TRUCK-001,378.5955197040778,8.242303626556321,18.61718899048192,73.77366635954303,68.97599582231291,2026-08-01 06:09:09,2026-08-01 06:09:10.708613852,378.22083333332455,372.5256545781456,Normal,549.0
TRUCK-001,378.59022829607284,8.4041995615316,18.616605063007967,73.77272165692843,67.3102276259366,2026-08-01 06:09:10,2026-08-01 06:09:13.206660975,378.2138888888801,371.9860014615613,Normal,550.0
TRUCK-001,378.5903025478688,8.08032228597515,18.61731696898766,73.7728573943256,68.33920065650759,2026-08-01 06:09:11,2026-08-01 06:09:15.199116279,378.2069444444356,373.0655923800828,Normal,551.0
TRUCK-001,378.59606833778514,7.306854332536949,18.616708491242,73.77369373660173,66.77850800485196,2026-08-01 06:09:12,2026-08-01 06:09:13.678572525,378.1999999999912,375.6438188915435,Normal,552.0
TRUCK-001,378.6077756656675,5.742267833919796,18.61624227497464,73.7741003237921,77.21043981638641,2026-08-01 06:09:13,2026-08-01 06:09:14.690189440,378.1930555555467,380.8591072202673,Normal,553.0
TRUCK-001,378.62558869235943,2.419308153347419,18.61661590451567,73.77351114197917,64.47743497368494,2026-08-01 06:09:14,2026-08-01 06:09:15.868607063,378.1861111111023,391.935639488842,Normal,554.0
TRUCK-001,378.6495772302927,4.016189088981803,18.616862266835707,73.77321901447577,63.15750068999254,2026-08-01 06:09:15,2026-08-01 06:09:17.416657027,378.1791666666578,386.61270303672734,Normal,555.0
TRUCK-001,378.67970991596786,3.620998709199461,18.61677971786123,73.7735171772149,60.47883451785573,2026-08-01 06:09:16,2026-08-01 06:09:21.808546374,378.17222222221335,387.93000430266846,Normal,556.0
TRUCK-001,378.71584924046687,4.317510905434876,18.61673189361855,73.77280797120852,58.80642397653298,2026-08-01 06:09:17,2026-08-01 06:09:18.128956463,378.1652777777689,385.60829698188377,Normal,557.0
TRUCK-001,378.75774856262234,6.266674105048837,18.617806670912938,73.77311469134851,57.53316927439355,2026-08-01 06:09:18,2026-08-01 06:09:19.918695591,378.1583333333245,379.1110863165039,Normal,558.0
TRUCK-001,378.80505118621477,7.02413067439986,18.616556596663933,73.7723604122606,59.66721612061449,2026-08-01 06:09:19,2026-08-01 06:09:20.825239197,378.15138888888,376.5862310853338,Normal,559.0
TRUCK-001,378.8572915494562,8.477636090473153,18.61782167790441,73.77283514842289,64.57591771008757,2026-08-01 06:09:20,2026-08-01 06:09:23.371740126,378.1444444444355,371.74121303175616,Normal,560.0
TRUCK-001,378.9138985503063,7.969148036489968,18.617914252452582,73.77331609384237,67.00577077098629,2026-08-01 06:09:21,2026-08-01 06:09:22.075363893,378.1374999999911,373.4361732117001,Normal,561.0
TRUCK-001,378.97420101030326,10.183840081940922,18.616949220377933,73.77320714412838,65.30685235131297,2026-08-01 06:09:22,2026-08-01 06:09:25.290866103,378.1305555555466,366.0538663935303,Normal,562.0
TRUCK-001,379.03743525676634,9.592615758871316,18.61798019769186,73.77203166849306,60.40678833542172,2026-08-01 06:09:23,2026-08-01 06:09:24.814612250,378.12361111110215,368.0246141370956,Normal,563.0
TRUCK-001,379.1027547730993,8.846647526142505,18.61697383742642,73.77300073152956,70.40110738411978,2026-08-01 06:09:24,2026-08-01 06:09:26.348201113,378.1166666666577,370.5111749128584,Normal,564.0
TRUCK-001,379.1692418259614,6.5824849592827,18.61675456441857,73.77321354481495,69.43647603380569,2026-08-01 06:09:25,2026-08-01 06:09:29.962203029,378.1097222222133,378.0583834690577,Normal,565.0
TRUCK-001,379.23592092537393,5.049618786757231,18.61672242848081,73.77323850977804,64.0421101554679,2026-08-01 06:09:26,2026-08-01 06:09:27.920336107,378.1027777777688,383.1679373774759,Normal,566.0
