device_id,t_s,timestamp,speed_kmph,accel_mps2,location_state,latitude,longitude,fuel_gt_L,fuel_raw_L,event_label,distance_cm
TRUCK-001,3904.0,2026-08-01 07:05:04,3.84219722802517,0.5331294217037444,OnRoad,18.618394086363747,73.7714356617877,322.3888888888332,322.46019964902365,Normal,23.261940105292908
TRUCK-001,3905.0,2026-08-01 07:05:05,7.213917373929853,0.26912806604957584,OnRoad,18.61814369176768,73.77113127252214,322.38194444438875,314.9354454536632,Normal,25.519366363901035
TRUCK-001,3906.0,2026-08-01 07:05:06,5.7799193035821155,-0.0022723535463337052,OnRoad,18.617301697167246,73.77164677049831,322.3749999999443,315.7179835219945,Normal,25.284604943401654
TRUCK-001,3907.0,2026-08-01 07:05:07,7.1975564283962505,0.34065704618062853,OnRoad,18.617921842903197,73.77224547334505,322.36805555549984,316.3905086278939,Normal,25.082847411631835
TRUCK-001,3908.0,2026-08-01 07:05:08,8.23265003608264,0.21905499221063984,OnRoad,18.617197897045717,73.77185662051068,322.3611111110554,317.48066943749586,Normal,24.75579916875124
TRUCK-001,3909.0,2026-08-01 07:05:09,8.774752372312857,0.6802147400049019,OnRoad,18.61934407696577,73.7716252434509,322.3541666666109,319.6334130836742,Normal,24.109976074897737
TRUCK-001,3910.0,2026-08-01 07:05:10,13.130196164117935,0.9812102128459763,OnRoad,18.618276403732438,73.77193539560722,322.34722222216647,324.8807701192901,Normal,22.535768964212973
TRUCK-001,3911.0,2026-08-01 07:05:11,15.839465904803886,0.003190914064929329,OnRoad,18.61852448195083,73.77152352410948,322.340277777722,327.67167239266877,Normal,21.698498282199363
TRUCK-001,3912.0,2026-08-01 07:05:12,13.153170745385426,-0.4018055431880194,OnRoad,18.617762518561644,73.7720596937321,322.33333333327755,329.08099500830195,Normal,21.27570149750941
TRUCK-001,3913.0,2026-08-01 07:05:13,12.946465993850147,-0.10182620728081493,OnRoad,18.617307080417405,73.77215500304892,322.3263888888331,330.2389017773165,Normal,20.92832946680504
TRUCK-001,3914.0,2026-08-01 07:05:14,12.420022052963558,0.5426720595998602,OnRoad,18.61805965629352,73.77174598702148,322.31944444438864,329.1598422842321,Normal,21.252047314730365
TRUCK-001,3915.0,2026-08-01 07:05:15,16.853704822969142,0.7527913641268089,OnRoad,18.617987196064377,73.77246544131175,322.3124999999442,326.23469290052043,Normal,22.12959212984387
TRUCK-001,3916.0,2026-08-01 07:05:16,17.84011987467658,0.19803949248579,OnRoad,18.61836894979816,73.77159468656225,322.3055555554997,320.87041462397326,Normal,23.738875612808016
TRUCK-001,3917.0,2026-08-01 07:05:17,18.279589168866828,0.4692236567680941,OnRoad,18.618063937441068,73.77168703254377,322.29861111105527,317.0319826226581,Normal,24.89040521320257
TRUCK-001,3918.0,2026-08-01 07:05:18,21.21853020340686,0.626323604122685,OnRoad,18.6194318034216,73.77110812248817,322.2916666666108,312.2997428377448,Normal,26.310077148676562
TRUCK-001,3919.0,2026-08-01 07:05:19,22.78911911855016,0.36096604074929717,OnRoad,18.618769218868263,73.77205627486578,322.28472222216635,312.1265013709324,Normal,26.36204958872029
TRUCK-001,3920.0,2026-08-01 07:05:20,23.8174856968018,0.08703299394108521,OnRoad,18.618992128098427,73.77209231117537,322.2777777777219,314.68791956220537,Normal,25.593624131338384
TRUCK-001,3921.0,2026-08-01 07:05:21,23.415756674925973,-0.1856907200229343,OnRoad,18.618218348166852,73.77229334714764,322.27083333327744,318.76237331030785,Normal,24.371288006907644
TRUCK-001,3922.0,2026-08-01 07:05:22,22.480512512636672,0.6818961509563297,OnRoad,18.618325995523286,73.77216636690419,322.263888888833,319.62728129893475,Normal,24.111815610319578
TRUCK-001,3923.0,2026-08-01 07:05:23,28.325408961811547,0.7244634494756439,OnRoad,18.618919665287464,73.77184070443136,322.2569444443885,326.0078619011445,Normal,22.19764142965664
TRUCK-001,3924.0,2026-08-01 07:05:24,27.69664934886131,0.4337651556007116,OnRoad,18.617987807509177,73.77147809406787,322.24999999994407,329.150747854641,Normal,21.254775643607708
TRUCK-001,3925.0,2026-08-01 07:05:25,31.448518082136673,0.653699242987591,OnRoad,18.618419714648244,73.77136647135107,322.2430555554996,333.78004978817836,Normal,19.865985063546496
TRUCK-001,3926.0,2026-08-01 07:05:26,32.40328389837197,-0.6783794677400383,OnRoad,18.61801398640675,73.77132732673026,322.23611111105515,332.67702237735284,Normal,20.19689328679415
TRUCK-001,3927.0,2026-08-01 07:05:27,26.564185914408394,-0.6800878123014034,OnRoad,18.618437502892544,73.77144058878137,322.2291666666107,328.6376778873727,Normal,21.40869663378819
TRUCK-001,3928.0,2026-08-01 07:05:28,27.50665164980186,0.5916625827344104,OnRoad,18.617534411321586,73.77126683451075,322.22222222216624,324.01285513612186,Normal,22.79614345916345
TRUCK-001,3929.0,2026-08-01 07:05:29,30.82415651009615,0.45972649934239573,OnRoad,18.617886678041764,73.77158762736832,322.2152777777218,318.86296935517555,Normal,24.34110919344734
TRUCK-001,3930.0,2026-08-01 07:05:30,30.816682445067112,1.067006594376509,OnRoad,18.618292392989446,73.77175252168898,322.2083333332773,312.705532809772,Normal,26.1883401570684
TRUCK-001,3931.0,2026-08-01 07:05:31,38.506603989607015,1.02756380217122,OnRoad,18.61834626650799,73.77206419515115,322.20138888883287,308.58988992338476,Normal,27.42303302298457
TRUCK-001,3932.0,2026-08-01 07:05:32,38.21514182069989,0.5320665423201332,OnRoad,18.618525805311272,73.77089053215603,322.1944444443884,311.96167465989924,Normal,26.411497602030224
TRUCK-001,3933.0,2026-08-01 07:05:33,42.33748309431198,0.35703977194563397,OnRoad,18.617586388314326,73.77212744336148,322.18749999994395,314.884743384975,Normal,25.534576984507492
TRUCK-001,3934.0,2026-08-01 07:05:34,40.78582817870846,-0.1572324741182456,OnRoad,18.618250150615427,73.77234402203233,322.1805555554995,317.88394922439704,Normal,24.634815232680886
TRUCK-001,3935.0,2026-08-01 07:05:35,41.205409280660604,0.8097176132366579,OnRoad,18.61736688007463,73.77162353382461,322.17361111105504,323.21385096583083,Normal,23.03584471025075
TRUCK-001,3936.0,2026-08-01 07:05:36,46.6157949940124,0.48620582258098377,OnRoad,18.617985143365114,73.77194994856066,322.1666666666106,327.2182694150066,Normal,21.834519175498013
TRUCK-001,3937.0,2026-08-01 07:05:37,44.70609120324369,-0.3489101892003257,OnRoad,18.618145716465047,73.77210676111322,322.1597222221661,328.51656002820715,Normal,21.44503199153785
TRUCK-001,3938.0,2026-08-01 07:05:38,44.10364163177005,0.985179607513416,OnRoad,18.618064895241634,73.77256394591325,322.15277777772167,336.28197746504156,Normal,19.115406760487524
TRUCK-001,3939.0,2026-08-01 07:05:39,51.79938437734029,0.3534270033153204,OnRoad,18.618962271305755,73.77132438495664,322.1458333332772,330.1311035146414,Normal,20.960668945607583
TRUCK-001,3940.0,2026-08-01 07:05:40,46.64831605564036,-0.8368866098741057,OnRoad,18.618133666716243,73.77228788602653,322.13888888883275,327.6362444185081,Normal,21.70912667444757
TRUCK-001,3941.0,2026-08-01 07:05:41,45.773800786246724,-0.33561837420765084,OnRoad,18.61839821954641,73.77169052263227,322.1319444443883,320.77405134482115,Normal,23.76778459655366
TRUCK-001,3942.0,2026-08-01 07:05:42,44.231863761345274,1.0239087024108082,OnRoad,18.618227432442627,73.7711082708427,322.12499999994384,314.8025008568577,Normal,25.55924974294269
TRUCK-001,3943.0,2026-08-01 07:05:43,53.145943443604544,1.7969199740303896,OnRoad,18.61808487350522,73.7711754037033,322.1180555554994,312.80068199154323,Normal,26.159795402537025
TRUCK-001,3944.0,2026-08-01 07:05:44,57.169687574364076,-0.21550304760875427,OnRoad,18.618342878370907,73.77135313213707,322.1111111110549,316.1414083779727,Normal,25.157577486608194
TRUCK-001,3945.0,2026-08-01 07:05:45,51.594321500821515,0.41463574380797574,OnRoad,18.618164849920717,73.77207626446189,322.10416666661047,316.9248246965971,Normal,24.92255259102086
TRUCK-001,3946.0,2026-08-01 07:05:46,60.155064929781496,-1.168078893754986,OnRoad,18.618115709722325,73.77160624579075,322.097222222166,316.1405199982705,Normal,25.157844000518843
TRUCK-001,3947.0,2026-08-01 07:05:47,43.18415346578561,-0.7151157363290208,OnRoad,18.617967038097113,73.77251831361188,322.09027777772155,321.4991034174317,Normal,23.5502689747705
TRUCK-001,3948.0,2026-08-01 07:05:48,55.006231628212554,1.813517868801382,OnRoad,18.617854362466737,73.7719440483868,322.0833333332771,327.53780497948037,Normal,21.738658506155886
TRUCK-001,3949.0,2026-08-01 07:05:49,56.24148212115556,-0.23497103673990605,OnRoad,18.61778271670888,73.77244910243866,322.07638888883264,328.80957220628125,Normal,21.35712833811563
TRUCK-001,3950.0,2026-08-01 07:05:50,53.31444016368523,2.3559108884448,OnRoad,18.618094470943138,73.77156245744021,322.0694444443882,339.75798047781495,Normal,18.07260585665552
TRUCK-001,3951.0,2026-08-01 07:05:51,73.20404051795812,0.8624150471842338,OnRoad,18.618053562629267,73.77182948405925,322.0624999999437,332.37807813441475,Normal,20.28657655967558
TRUCK-001,3952.0,2026-08-01 07:05:52,59.52382850341171,-2.0393279350865665,OnRoad,18.618740735499895,73.77193321180229,322.05555555549927,334.2285414132851,Normal,19.731437576014468
TRUCK-001,3953.0,2026-08-01 07:05:53,58.520879385334844,0.3999712739561545,OnRoad,18.6173475144447,73.77221042772933,322.0486111110548,325.33517481762823,Normal,22.399447554711536
TRUCK-001,3954.0,2026-08-01 07:05:54,62.40362167589602,-1.138924607032016,OnRoad,18.618926377050016,73.77256513211142,322.04166666661035,319.01336963577194,Normal,24.29598910926842
TRUCK-001,3955.0,2026-08-01 07:05:55,50.32062221470433,-0.4041476120835039,OnRoad,18.617476310948387,73.77183785815005,322.0347222221659,312.85783420242336,Normal,26.142649739272997
TRUCK-001,3956.0,2026-08-01 07:05:56,59.4937588688948,3.0588418953417156,OnRoad,18.61800688063354,73.7719685033485,322.02777777772144,296.7213463107214,Normal,30.98359610678358
TRUCK-001,3957.0,2026-08-01 07:05:57,72.34428386116468,0.4202363762535324,OnRoad,18.61820714759526,73.7718112828295,322.020833333277,313.8250133627113,Normal,25.85249599118662
TRUCK-001,3958.0,2026-08-01 07:05:58,62.51946077792023,-1.4092236112175822,OnRoad,18.617553299195823,73.77246478905714,322.0138888888325,311.39736580709695,Normal,26.58079025787092
TRUCK-001,3959.0,2026-08-01 07:05:59,62.1978738603981,2.0343359274556345,OnRoad,18.61744377251442,73.77159338617392,322.00694444438807,317.0761825001978,Normal,24.877145249940675
TRUCK-001,3960.0,2026-08-01 07:06:00,77.1666794556008,2.1088759647589885,OnRoad,18.61743510949046,73.77230610621771,321.9999999999436,325.05407509274494,Normal,22.483777472176513
TRUCK-001,3961.0,2026-08-01 07:06:01,77.3817808066628,-0.7705202986767787,OnRoad,18.618047680099153,73.77244730736541,321.99305555549915,332.34190799250115,Normal,20.29742760224966
TRUCK-001,3962.0,2026-08-01 07:06:02,71.618933305128,-1.7455002979074283,OnRoad,18.61759629218076,73.7713846045526,321.9861111110547,337.46189989285034,Normal,18.7614300321449
TRUCK-001,3963.0,2026-08-01 07:06:03,64.81417866172933,-0.735448716797535,OnRoad,18.6177613828556,73.77192541802327,321.97916666661024,332.478138867168,Normal,20.2565583398496
TRUCK-001,3964.0,2026-08-01 07:06:04,66.32370254418574,-0.3393372767713938,OnRoad,18.618082325931663,73.77118102640557,321.9722222221658,326.5893895567138,Normal,22.023183132985864
TRUCK-001,3965.0,2026-08-01 07:06:05,62.370950268975285,-0.7343214413036456,OnRoad,18.618211587653867,73.77158065840864,321.9652777777213,324.3716054603263,Normal,22.688518361902116
TRUCK-001,3966.0,2026-08-01 07:06:06,61.03658816679949,-0.23359245654643246,OnRoad,18.61764295884161,73.7726201880989,321.95833333327687,318.66166157315155,Normal,24.40150152805454
TRUCK-001,3967.0,2026-08-01 07:06:07,60.68908458184097,0.3662543035700079,OnRoad,18.616869512688385,73.77220013990247,321.9513888888324,315.2108813993733,Normal,25.43673558018801
TRUCK-001,3968.0,2026-08-01 07:06:08,63.67361915250355,0.009426178245250938,OnRoad,18.618114919870592,73.77163505195603,321.94444444438795,316.99211781028805,Normal,24.902364656913587
TRUCK-001,3969.0,2026-08-01 07:06:09,60.75695306520679,-0.9193826364313313,OnRoad,18.61772649783954,73.77266052340107,321.9374999999435,311.43544978651227,Normal,26.569365064046323
TRUCK-001,3970.0,2026-08-01 07:06:10,57.05406417019796,1.219286892093134,OnRoad,18.618925906216433,73.772587918489,321.93055555549904,310.91308375615677,Normal,26.72607487315297
TRUCK-001,3971.0,2026-08-01 07:06:11,69.53581868827735,1.7483479022300124,OnRoad,18.61888182472277,73.77171544514879,321.9236111110546,313.8711390147158,Normal,25.838658295585248
TRUCK-001,3972.0,2026-08-01 07:06:12,69.64216906625406,1.4402403639890107,OnRoad,18.617143291300103,73.77204035591242,321.9166666666101,320.13171848345695,Normal,23.960484454962916
TRUCK-001,3973.0,2026-08-01 07:06:13,79.90554930899822,-0.8778524506579117,OnRoad,18.618330207095834,73.77114484716917,321.90972222216567,325.34646455637164,Normal,22.39606063308851
TRUCK-001,3974.0,2026-08-01 07:06:14,63.32163142151708,-1.365672941893795,OnRoad,18.61745899379756,73.77167008023126,321.9027777777212,331.89033762112155,Normal,20.43289871366353
TRUCK-001,3975.0,2026-08-01 07:06:15,70.0727041273629,0.9537995324175732,OnRoad,18.618094948447858,73.7721971431152,321.89583333327676,333.32916345267756,Normal,20.001250964196732
TRUCK-001,3976.0,2026-08-01 07:06:16,70.18898805492361,-0.5346620910057833,OnRoad,18.61752353072436,73.77217879448773,321.8888888888323,328.4020166181865,Normal,21.479395014544046
TRUCK-001,3977.0,2026-08-01 07:06:17,66.22313707212126,0.41963153698946165,OnRoad,18.617333152963173,73.77188123203813,321.88194444438784,326.37192525699515,Normal,22.088422422901452
TRUCK-001,3978.0,2026-08-01 07:06:18,73.21033512124774,1.0004815605324637,OnRoad,18.617267605373655,73.7720248810861,321.8749999999434,323.76489744493216,Normal,22.870530766520346
TRUCK-001,3979.0,2026-08-01 07:06:19,73.426604307955,-0.4053413131756898,OnRoad,18.617494199815017,73.77245074306559,321.8680555554989,317.97433209799647,Normal,24.607700370601062
TRUCK-001,3980.0,2026-08-01 07:06:20,70.29187766638277,-1.0022336449013292,OnRoad,18.617875795353527,73.77199773973521,321.86111111105447,310.2050791087076,Normal,26.93847626738772
TRUCK-001,3981.0,2026-08-01 07:06:21,66.21052206466543,-0.6659150592034049,OnRoad,18.618767395517832,73.77230831075516,321.85416666661,310.55097519791263,Normal,26.834707440626214
TRUCK-001,3982.0,2026-08-01 07:06:22,65.49728924011825,-1.0812221328117833,OnRoad,18.617693700735963,73.77183035454868,321.84722222216556,309.6612536377129,Normal,27.101623908686136
TRUCK-001,3983.0,2026-08-01 07:06:23,58.42572270842059,-0.4359324570058458,OnRoad,18.61728163591926,73.77209483583505,321.8402777777211,317.937987466713,Normal,24.618603759986094
TRUCK-001,3984.0,2026-08-01 07:06:24,62.35857554967616,0.7250311978149444,OnRoad,18.618020473437856,73.77117614533708,321.83333333327664,320.02497880563317,Normal,23.992506358310052
TRUCK-001,3985.0,2026-08-01 07:06:25,63.64594733268819,-0.30921915092808483,OnRoad,18.61717911934762,73.77188083749425,321.8263888888322,322.8439126289336,Normal,23.146826211319915
TRUCK-001,3986.0,2026-08-01 07:06:26,60.13219766299396,1.032433393628537,OnRoad,18.61730646519761,73.77216607318745,321.8194444443877,331.5607886079104,Normal,20.53176341762687
TRUCK-001,3987.0,2026-08-01 07:06:27,71.07946776681365,2.2561385305437653,OnRoad,18.617941076021456,73.77208884631602,321.81249999994327,336.6589311065456,Normal,19.002320668036322
TRUCK-001,3988.0,2026-08-01 07:06:28,76.37639508290907,-1.3105423323774588,OnRoad,18.618119531605135,73.77186309941678,321.8055555554988,334.4195534261202,Normal,19.67413397216394
TRUCK-001,3989.0,2026-08-01 07:06:29,61.64356297369595,-0.8878201434300834,OnRoad,18.61781593645866,73.77165945431868,321.79861111105436,329.5940112232301,Normal,21.121796633030968
TRUCK-001,3990.0,2026-08-01 07:06:30,69.98409005021246,-0.12254735422276752,OnRoad,18.61797564318698,73.7722046207444,321.7916666666099,323.7264295808603,Normal,22.88207112574191
TRUCK-001,3991.0,2026-08-01 07:06:31,60.76122202329203,-0.5720201731648054,OnRoad,18.617228510283557,73.77209469253462,321.78472222216544,319.77383630311135,Normal,24.0678491090666
TRUCK-001,3992.0,2026-08-01 07:06:32,65.86554480342586,0.33423207256438126,OnRoad,18.61780331128559,73.77231828372938,321.777777777721,316.78783386170346,Normal,24.963649841488955
TRUCK-001,3993.0,2026-08-01 07:06:33,63.16769294575557,0.881628435669338,OnRoad,18.61797572591995,73.77182274036386,321.7708333332765,311.14274177306584,Normal,26.657177468080246
TRUCK-001,3994.0,2026-08-01 07:06:34,72.2132695402451,0.011220810742941012,OnRoad,18.618192933440078,73.7724504167283,321.76388888883207,315.1632203501912,Normal,25.45103389494264
TRUCK-001,3995.0,2026-08-01 07:06:35,63.24848278310475,0.3983824105140865,OnRoad,18.617443265760453,73.77162309592192,321.7569444443876,313.83557342324,Normal,25.849327973028
TRUCK-001,3996.0,2026-08-01 07:06:36,75.08162289594652,0.42103775017498,OnRoad,18.617475924177356,73.77146417602619,321.74999999994316,317.6483769549527,Normal,24.705486913514193
TRUCK-001,3997.0,2026-08-01 07:06:37,66.2799545843646,-1.6151178976542138,OnRoad,18.617898447700483,73.7727973355171,321.7430555554987,324.41994649261994,Normal,22.674016052214018
TRUCK-001,3998.0,2026-08-01 07:06:38,63.45277403283618,-0.979596030663993,OnRoad,18.618499661917852,73.77166644040227,321.73611111105424,328.32486630641085,Normal,21.502540108076747
TRUCK-001,3999.0,2026-08-01 07:06:39,59.22686316358386,0.8777302137821206,OnRoad,18.618176735463525,73.7722589171056,321.7291666666098,331.19174753838877,Normal,20.642475738483373
TRUCK-001,4000.0,2026-08-01 07:06:40,69.77243157206745,2.0888424516665847,OnRoad,18.61657980760473,73.77205602364789,321.7222222221653,337.17142215211317,Normal,18.848573354366053
TRUCK-001,4001.0,2026-08-01 07:06:41,74.26652881558326,0.019557947734815784,OnRoad,18.617550380690624,73.77283318672576,321.71527777772087,329.1234212825607,Normal,21.2629736152318
TRUCK-001,4002.0,2026-08-01 07:06:42,69.91324879575812,1.3062906735163473,OnRoad,18.61733118941218,73.77251486550693,321.7083333332764,327.5767577322389,Normal,21.726972680328327
TRUCK-001,4003.0,2026-08-01 07:06:43,83.67182166490096,1.1243421349353895,OnRoad,18.61770756694362,73.77151598438724,321.70138888883196,320.86521663675575,Normal,23.74043500897328
TRUCK-001,4004.0,2026-08-01 07:06:44,78.00851216729293,-2.475627224711122,OnRoad,18.61747946290128,73.77301026017447,321.6944444443875,311.1562940903747,Normal,26.653111772887602
TRUCK-001,4005.0,2026-08-01 07:06:45,65.84730564698089,-1.6992644727697783,OnRoad,18.61766331472565,73.77270293352974,321.68749999994304,309.47637723696806,Normal,27.157086828909584
TRUCK-001,4006.0,2026-08-01 07:06:46,65.77380796335052,0.7556349151967492,OnRoad,18.618169971588305,73.77203142362994,321.6805555554986,308.1482811321983,Normal,27.555515660340518
TRUCK-001,4007.0,2026-08-01 07:06:47,71.28787703639748,-0.5055475314347664,OnRoad,18.61709717765081,73.77168520194658,321.67361111105413,312.2830950020441,Normal,26.31507149938677
TRUCK-001,4008.0,2026-08-01 07:06:48,62.1338657370202,0.6772418207402691,OnRoad,18.618459166854596,73.77234253537263,321.6666666666097,316.9192824683055,Normal,24.92421525950835
TRUCK-001,4009.0,2026-08-01 07:06:49,76.16401814572741,1.1662969327617887,OnRoad,18.616860867212292,73.7726892024861,321.6597222221652,317.9788796408839,Normal,24.606336107734826
TRUCK-001,4010.0,2026-08-01 07:06:50,70.53120365290509,-0.8845563569052342,OnRoad,18.616828796588383,73.77186471565598,321.65277777772076,323.7801429911256,Normal,22.865957102662318
TRUCK-001,4011.0,2026-08-01 07:06:51,69.79521237600973,0.3163155585403654,OnRoad,18.61775731385295,73.77354354287328,321.6458333332763,330.78889346371767,Normal,20.7633319608847
TRUCK-001,4012.0,2026-08-01 07:06:52,72.80867567439572,1.4256384454963449,OnRoad,18.61811911165029,73.77204769402157,321.63888888883184,336.07944922904505,Normal,19.176165231286486
TRUCK-001,4013.0,2026-08-01 07:06:53,80.05980918358341,-0.5016650290393301,OnRoad,18.61771971270356,73.77275429905274,321.6319444443874,328.5772934714355,Normal,21.426811958569353
TRUCK-001,4014.0,2026-08-01 07:06:54,69.19668746531254,-1.7848738582893198,OnRoad,18.618410931645414,73.77217618025162,321.62499999994293,331.54905673967227,Normal,20.535282978098323
TRUCK-001,4015.0,2026-08-01 07:06:55,67.20871740390031,1.3006041524924328,OnRoad,18.617585135977617,73.77189053130276,321.6180555554985,326.04959406112397,Normal,22.185121781662808
TRUCK-001,4016.0,2026-08-01 07:06:56,78.56103736325805,1.0505743761163373,OnRoad,18.618021468229195,73.77282409710749,321.611111111054,316.9054985272477,Normal,24.928350441825692
TRUCK-001,4017.0,2026-08-01 07:06:57,74.77285291193795,-1.778874478603349,OnRoad,18.61671399087477,73.77211826365973,321.60416666660956,308.50187113269,Normal,27.449438660193003
TRUCK-001,4018.0,2026-08-01 07:06:58,65.75314111731394,-0.9356316349062226,OnRoad,18.617071054766893,73.77239767570067,321.5972222221651,307.7760243512645,Normal,27.667192694620656
TRUCK-001,4019.0,2026-08-01 07:06:59,68.03630514061314,0.502017401980229,OnRoad,18.617053249109997,73.7716677072525,321.59027777772064,311.1449967797764,Normal,26.656500966067078
TRUCK-001,4020.0,2026-08-01 07:07:00,69.36766641157159,0.3467202043919091,OnRoad,18.618228426307024,73.77225053626566,321.5833333332762,313.12061038209276,Normal,26.063816885372173
TRUCK-001,4021.0,2026-08-01 07:07:01,70.53269061223489,-1.5088701900201933,OnRoad,18.61763115803006,73.77255473145237,321.57638888883173,315.15625666663516,Normal,25.45312300000946
TRUCK-001,4022.0,2026-08-01 07:07:02,58.5038010434262,-1.8514003981730278,OnRoad,18.618140965036552,73.77213514802816,321.5694444443873,324.2599986960352,Normal,22.722000391189443
TRUCK-001,4023.0,2026-08-01 07:07:03,57.20260774538908,0.4561762225773087,OnRoad,18.617451842698166,73.77215396673641,321.5624999999428,326.574295218253,Normal,22.02771143452411
TRUCK-001,4024.0,2026-08-01 07:07:04,61.788269845982825,0.5616976602127108,OnRoad,18.61818519889211,73.77232148799075,321.55555555549836,331.4482284641533,Normal,20.565531460754
TRUCK-001,4025.0,2026-08-01 07:07:05,61.24683089892061,0.2368002855846747,OnRoad,18.61749333973294,73.77255655932704,321.5486111110539,329.18442194239356,Normal,21.24467341728193
TRUCK-001,4026.0,2026-08-01 07:07:06,63.493231902192484,1.5550199438485333,OnRoad,18.618548960433223,73.77240380823879,321.54166666660944,331.29735742803695,Normal,20.61079277158892
TRUCK-001,4027.0,2026-08-01 07:07:07,72.44297449463004,0.46170333382421447,OnRoad,18.617493054165436,73.77334372148121,321.534722222165,327.916201959973,Normal,21.625139412008096
TRUCK-001,4028.0,2026-08-01 07:07:08,66.81749590572683,-0.4261405916053782,OnRoad,18.61828712304335,73.77297019028103,321.52777777772053,322.39817498748636,Normal,23.280547503754086
TRUCK-001,4029.0,2026-08-01 07:07:09,69.37476223507132,-1.026058302225369,OnRoad,18.61736632328956,73.77208341944127,321.5208333332761,315.4951532078924,Normal,25.35145403763229
TRUCK-001,4030.0,2026-08-01 07:07:10,59.42987612970417,-0.6397580077108245,OnRoad,18.61669403388443,73.77287134733281,321.5138888888316,313.5879928251247,Normal,25.9236021524626
TRUCK-001,4031.0,2026-08-01 07:07:11,64.76850457955338,1.761239930904127,OnRoad,18.617644054130743,73.77149400050592,321.50694444438716,304.977112281793,Normal,28.506866315462105
TRUCK-001,4032.0,2026-08-01 07:07:12,72.11080363221389,1.027244809400587,OnRoad,18.618200923801037,73.77223132452288,321.4999999999427,311.1817810045095,Normal,26.645465698647154
TRUCK-001,4033.0,2026-08-01 07:07:13,72.16466720723761,-1.2753917263235053,OnRoad,18.617487404224093,73.77164907090705,321.49305555549824,312.3777384178691,Normal,26.286678474639267
TRUCK-001,4034.0,2026-08-01 07:07:14,62.92798320268464,-0.4212542364695473,OnRoad,18.61783498810919,73.772661996124,321.4861111110538,319.83582739727217,Normal,24.049251780818352
TRUCK-001,4035.0,2026-08-01 07:07:15,69.13163670465687,2.8422155238460665,OnRoad,18.61755933955681,73.77220754769972,321.47916666660933,326.668120559666,Normal,21.99956383210019
TRUCK-001,4036.0,2026-08-01 07:07:16,83.39193497437633,-0.17428086242310137,OnRoad,18.618891011597032,73.77182053835423,321.4722222221649,326.11004208659466,Normal,22.16698737402161
TRUCK-001,4037.0,2026-08-01 07:07:17,67.87681449521054,-2.811700499635199,OnRoad,18.617211503726125,73.7727819061467,321.4652777777204,340.6010239494443,Normal,17.819692815166704
TRUCK-001,4038.0,2026-08-01 07:07:18,63.147691377002886,-0.15182655843689652,OnRoad,18.617059446698338,73.77188922987504,321.45833333327596,326.5117193165932,Normal,22.046484205022033
TRUCK-001,4039.0,2026-08-01 07:07:19,66.78366327446489,0.7635483855117968,OnRoad,18.618126870434327,73.77274148475135,321.4513888888315,327.9290816421402,Normal,21.621275507357936
TRUCK-001,4040.0,2026-08-01 07:07:20,68.64523975268783,0.021966397319621578,OnRoad,18.617797624544107,73.77253535686897,321.44444444438705,324.4280239515739,Normal,22.671592814527827
TRUCK-001,4041.0,2026-08-01 07:07:21,66.94182133516615,-0.1201003690865754,OnRoad,18.61720392330181,73.7723236644481,321.4374999999426,321.76398528767317,Normal,23.47080441369805
TRUCK-001,4042.0,2026-08-01 07:07:22,67.78051709526449,-1.2563817935727837,OnRoad,18.617504907036814,73.77287866373213,321.43055555549813,314.5087995361036,Normal,25.64736013916892
TRUCK-001,4043.0,2026-08-01 07:07:23,57.89587242144212,-0.905407002898075,OnRoad,18.617751817571683,73.77199718937834,321.4236111110537,309.07209157283063,Normal,27.278372528150815
TRUCK-001,4044.0,2026-08-01 07:07:24,61.261586674398345,1.2581640165357513,OnRoad,18.617928104447213,73.7716274136417,321.4166666666092,312.3026868459756,Normal,26.309193946207323
TRUCK-001,4045.0,2026-08-01 07:07:25,66.95465334049952,0.7752135465895282,OnRoad,18.61736756685331,73.77190119803367,321.40972222216476,314.12513811125336,Normal,25.762458566623994
TRUCK-001,4046.0,2026-08-01 07:07:26,66.84312420984294,-0.4052747589610455,OnRoad,18.617093670499987,73.7734410709168,321.4027777777203,318.67832154785754,Normal,24.396503535642733
TRUCK-001,4047.0,2026-08-01 07:07:27,64.03667507598,-0.011419348941389629,OnRoad,18.616781329593458,73.77207373630533,321.39583333327585,322.3032431342038,Normal,23.30902705973886
TRUCK-001,4048.0,2026-08-01 07:07:28,66.76090489746494,0.6097817933221457,OnRoad,18.61776631199677,73.77225388750894,321.3888888888314,327.6679099249558,Normal,21.699627022513273
TRUCK-001,4049.0,2026-08-01 07:07:29,68.42710398789944,1.0368040691953784,OnRoad,18.617583334420942,73.77320921926079,321.38194444438693,330.803071397693,Normal,20.759078580692112
TRUCK-001,4050.0,2026-08-01 07:07:30,74.22589419567167,-0.15577585201136124,OnRoad,18.61782731392883,73.77226565882496,321.3749999999425,327.214483389886,Normal,21.835654983034196
TRUCK-001,4051.0,2026-08-01 07:07:31,67.30551785341764,-0.4766905220255424,OnRoad,18.617427584704746,73.77277085856045,321.368055555498,327.2658513145906,Normal,21.820244605622833
TRUCK-001,4052.0,2026-08-01 07:07:32,70.79372243708777,-0.4300999949243174,OnRoad,18.61780638377197,73.77252148748103,321.36111111105356,325.7088893794034,Normal,22.287333186178984
